-4	2.01559e-20
-3.98667	2.59578e-20
-3.97333	3.34062e-20
-3.96	4.29611e-20
-3.94667	5.52098e-20
-3.93333	7.09002e-20
-3.92	9.09851e-20
-3.90667	1.16677e-19
-3.89333	1.49516e-19
-3.88	1.91463e-19
-3.86667	2.45004e-19
-3.85333	3.13293e-19
-3.84	4.00333e-19
-3.82667	5.11189e-19
-3.81333	6.5228e-19
-3.8	8.3172e-19
-3.78667	1.05977e-18
-3.77333	1.34939e-18
-3.76	1.71693e-18
-3.74667	2.18304e-18
-3.73333	2.77371e-18
-3.72	3.52169e-18
-3.70667	4.4682e-18
-3.69333	5.66506e-18
-3.68	7.17742e-18
-3.66667	9.08706e-18
-3.65333	1.14966e-17
-3.64	1.45347e-17
-3.62667	1.83626e-17
-3.61333	2.31822e-17
-3.6	2.92459e-17
-3.58667	3.68695e-17
-3.57333	4.64473e-17
-3.56	5.84716e-17
-3.54667	7.35563e-17
-3.53333	9.2467e-17
-3.52	1.16157e-16
-3.50667	1.45812e-16
-3.49333	1.82908e-16
-3.48	2.29279e-16
-3.46667	2.87202e-16
-3.45333	3.59501e-16
-3.44	4.49682e-16
-3.42667	5.62084e-16
-3.41333	7.02083e-16
-3.4	8.76328e-16
-3.38667	1.09304e-15
-3.37333	1.36237e-15
-3.36	1.69687e-15
-3.34667	2.11199e-15
-3.33333	2.62679e-15
-3.32	3.26476e-15
-3.30667	4.05478e-15
-3.29333	5.0324e-15
-3.28	6.24128e-15
-3.26667	7.73506e-15
-3.25333	9.57954e-15
-3.24	1.18554e-14
-3.22667	1.46616e-14
-3.21333	1.8119e-14
-3.2	2.23759e-14
-3.18667	2.76133e-14
-3.17333	3.40523e-14
-3.16	4.19629e-14
-3.14667	5.16744e-14
-3.13333	6.35883e-14
-3.12	7.81934e-14
-3.10667	9.60846e-14
-3.09333	1.17986e-13
-3.08	1.44776e-13
-3.06667	1.77522e-13
-3.05333	2.17521e-13
-3.04	2.66343e-13
-3.02667	3.25891e-13
-3.01333	3.98469e-13
-3	4.86864e-13
-2.98667	5.94446e-13
-2.97333	7.25284e-13
-2.96	8.8429e-13
-2.94667	1.07739e-12
-2.93333	1.31172e-12
-2.92	1.59589e-12
-2.90667	1.94023e-12
-2.89333	2.3572e-12
-2.88	2.86174e-12
-2.86667	3.4718e-12
-2.85333	4.20893e-12
-2.84	5.09893e-12
-2.82667	6.17273e-12
-2.81333	7.46736e-12
-2.8	9.02709e-12
-2.78667	1.09048e-11
-2.77333	1.31638e-11
-2.76	1.58795e-11
-2.74667	1.91418e-11
-2.73333	2.30579e-11
-2.72	2.77554e-11
-2.70667	3.33861e-11
-2.69333	4.01307e-11
-2.68	4.82034e-11
-2.66667	5.78589e-11
-2.65333	6.93991e-11
-2.64	8.31819e-11
-2.62667	9.96311e-11
-2.61333	1.19248e-10
-2.6	1.42627e-10
-2.58667	1.70467e-10
-2.57333	2.03597e-10
-2.56	2.42992e-10
-2.54667	2.89805e-10
-2.53333	3.4539e-10
-2.52	4.11344e-10
-2.50667	4.89544e-10
-2.49333	5.82196e-10
-2.48	6.91892e-10
-2.46667	8.21672e-10
-2.45333	9.75101e-10
-2.44	1.15636e-09
-2.42667	1.37033e-09
-2.41333	1.62274e-09
-2.4	1.92029e-09
-2.38667	2.27077e-09
-2.37333	2.68331e-09
-2.36	3.16855e-09
-2.34667	3.73888e-09
-2.33333	4.40873e-09
-2.32	5.19488e-09
-2.30667	6.11688e-09
-2.29333	7.19739e-09
-2.28	8.46275e-09
-2.26667	9.9435e-09
-2.25333	1.1675e-08
-2.24	1.36983e-08
-2.22667	1.60609e-08
-2.21333	1.88175e-08
-2.2	2.20315e-08
-2.18667	2.57762e-08
-2.17333	3.0136e-08
-2.16	3.5208e-08
-2.14667	4.11046e-08
-2.13333	4.79545e-08
-2.12	5.59062e-08
-2.10667	6.513e-08
-2.09333	7.58218e-08
-2.08	8.8206e-08
-2.06667	1.0254e-07
-2.05333	1.19119e-07
-2.04	1.38279e-07
-2.02667	1.60408e-07
-2.01333	1.85945e-07
-2	2.15395e-07
-1.98667	2.49332e-07
-1.97333	2.88411e-07
-1.96	3.33377e-07
-1.94667	3.8508e-07
-1.93333	4.44486e-07
-1.92	5.12692e-07
-1.90667	5.90943e-07
-1.89333	6.80653e-07
-1.88	7.83424e-07
-1.86667	9.01072e-07
-1.85333	1.03565e-06
-1.84	1.18948e-06
-1.82667	1.36519e-06
-1.81333	1.56575e-06
-1.8	1.79449e-06
-1.78667	2.05518e-06
-1.77333	2.35207e-06
-1.76	2.68994e-06
-1.74667	3.07416e-06
-1.73333	3.51075e-06
-1.72	4.0065e-06
-1.70667	4.56901e-06
-1.69333	5.20679e-06
-1.68	5.92938e-06
-1.66667	6.74744e-06
-1.65333	7.67292e-06
-1.64	8.71913e-06
-1.62667	9.90095e-06
-1.61333	1.1235e-05
-1.6	1.27397e-05
-1.58667	1.44356e-05
-1.57333	1.63457e-05
-1.56	1.84953e-05
-1.54667	2.09128e-05
-1.53333	2.36295e-05
-1.52	2.66801e-05
-1.50667	3.01032e-05
-1.49333	3.39412e-05
-1.48	3.82414e-05
-1.46667	4.30558e-05
-1.45333	4.84418e-05
-1.44	5.44629e-05
-1.42667	6.11888e-05
-1.41333	6.86964e-05
-1.4	7.70704e-05
-1.38667	8.64037e-05
-1.37333	9.67984e-05
-1.36	0.000108367
-1.34667	0.000121231
-1.33333	0.000135526
-1.32	0.000151399
-1.30667	0.000169011
-1.29333	0.000188538
-1.28	0.000210171
-1.26667	0.000234119
-1.25333	0.000260611
-1.24	0.000289895
-1.22667	0.00032224
-1.21333	0.000357939
-1.2	0.000397311
-1.18667	0.0004407
-1.17333	0.000488479
-1.16	0.000541054
-1.14667	0.000598861
-1.13333	0.000662374
-1.12	0.000732102
-1.10667	0.000808594
-1.09333	0.000892444
-1.08	0.000984289
-1.06667	0.00108481
-1.05333	0.00119476
-1.04	0.0013149
-1.02667	0.00144611
-1.01333	0.00158927
-1	0.00174537
-0.986667	0.00191543
-0.973333	0.00210057
-0.96	0.00230197
-0.946667	0.00252088
-0.933333	0.00275865
-0.92	0.0030167
-0.906667	0.00329655
-0.893333	0.00359979
-0.88	0.00392813
-0.866667	0.00428338
-0.853333	0.00466743
-0.84	0.0050823
-0.826667	0.00553011
-0.813333	0.00601311
-0.8	0.00653364
-0.786667	0.00709418
-0.773333	0.00769734
-0.76	0.00834585
-0.746667	0.00904255
-0.733333	0.00979046
-0.72	0.0105927
-0.706667	0.0114525
-0.693333	0.0123733
-0.68	0.0133586
-0.666667	0.0144122
-0.653333	0.0155378
-0.64	0.0167394
-0.626667	0.0180211
-0.613333	0.0193871
-0.6	0.0208419
-0.586667	0.0223899
-0.573333	0.0240357
-0.56	0.0257843
-0.546667	0.0276403
-0.533333	0.0296089
-0.52	0.0316952
-0.506667	0.0339043
-0.493333	0.0362416
-0.48	0.0387126
-0.466667	0.0413226
-0.453333	0.0440772
-0.44	0.046982
-0.426667	0.0500426
-0.413333	0.0532648
-0.4	0.0566541
-0.386667	0.0602162
-0.373333	0.0639568
-0.36	0.0678815
-0.346667	0.0719958
-0.333333	0.0763052
-0.32	0.0808151
-0.306667	0.0855307
-0.293333	0.090457
-0.28	0.0955991
-0.266667	0.100962
-0.253333	0.106549
-0.24	0.112366
-0.226667	0.118417
-0.213333	0.124704
-0.2	0.131232
-0.186667	0.138003
-0.173333	0.14502
-0.16	0.152287
-0.146667	0.159803
-0.133333	0.167571
-0.12	0.175592
-0.106667	0.183866
-0.0933333	0.192393
-0.08	0.201173
-0.0666667	0.210203
-0.0533333	0.219483
-0.04	0.22901
-0.0266667	0.23878
-0.0133333	0.24879
0	0.259035
0.0133333	0.269511
0.0266667	0.280211
0.04	0.291128
0.0533333	0.302256
0.0666667	0.313586
0.08	0.32511
0.0933333	0.336818
0.106667	0.348699
0.12	0.360742
0.133333	0.372937
0.146667	0.385269
0.16	0.397726
0.173333	0.410294
0.186667	0.422959
0.2	0.435704
0.213333	0.448515
0.226667	0.461374
0.24	0.474264
0.253333	0.487168
0.266667	0.500067
0.28	0.512943
0.293333	0.525776
0.306667	0.538547
0.32	0.551236
0.333333	0.563824
0.346667	0.576288
0.36	0.58861
0.373333	0.600768
0.386667	0.612741
0.4	0.624508
0.413333	0.636049
0.426667	0.647342
0.44	0.658368
0.453333	0.669105
0.466667	0.679535
0.48	0.689636
0.493333	0.69939
0.506667	0.708778
0.52	0.717781
0.533333	0.726381
0.546667	0.734562
0.56	0.742308
0.573333	0.749601
0.586667	0.756429
0.6	0.762776
0.613333	0.768629
0.626667	0.773977
0.64	0.778808
0.653333	0.783111
0.666667	0.786879
0.68	0.790103
0.693333	0.792777
0.706667	0.794894
0.72	0.79645
0.733333	0.797441
0.746667	0.797867
0.76	0.797725
0.773333	0.797016
0.786667	0.795742
0.8	0.793905
0.813333	0.791509
0.826667	0.78856
0.84	0.785063
0.853333	0.781026
0.866667	0.776457
0.88	0.771367
0.893333	0.765765
0.906667	0.759663
0.92	0.753074
0.933333	0.746012
0.946667	0.738491
0.96	0.730525
0.973333	0.722132
0.986667	0.713328
1	0.704131
1.01333	0.694558
1.02667	0.684628
1.04	0.67436
1.05333	0.663774
1.06667	0.65289
1.08	0.641728
1.09333	0.630308
1.10667	0.618651
1.12	0.606779
1.13333	0.594711
1.14667	0.582468
1.16	0.570073
1.17333	0.557544
1.18667	0.544903
1.2	0.53217
1.21333	0.519366
1.22667	0.506509
1.24	0.493619
1.25333	0.480715
1.26667	0.467816
1.28	0.454939
1.29333	0.442102
1.30667	0.429322
1.32	0.416616
1.33333	0.403997
1.34667	0.391483
1.36	0.379086
1.37333	0.366821
1.38667	0.354701
1.4	0.342737
1.41333	0.330942
1.42667	0.319325
1.44	0.307897
1.45333	0.296666
1.46667	0.285643
1.48	0.274833
1.49333	0.264245
1.50667	0.253883
1.52	0.243755
1.53333	0.233864
1.54667	0.224216
1.56	0.214812
1.57333	0.205657
1.58667	0.196752
1.6	0.188098
1.61333	0.179698
1.62667	0.17155
1.64	0.163656
1.65333	0.156013
1.66667	0.148622
1.68	0.141481
1.69333	0.134587
1.70667	0.127937
1.72	0.12153
1.73333	0.115362
1.74667	0.109429
1.76	0.103727
1.77333	0.0982526
1.78667	0.0930008
1.8	0.0879672
1.81333	0.0831469
1.82667	0.0785348
1.84	0.0741258
1.85333	0.0699146
1.86667	0.0658958
1.88	0.0620639
1.89333	0.0584132
1.90667	0.0549382
1.92	0.0516332
1.93333	0.0484925
1.94667	0.0455104
1.96	0.0426814
1.97333	0.0399998
1.98667	0.0374601
2	0.0350566
2.01333	0.032784
2.02667	0.030637
2.04	0.0286102
2.05333	0.0266985
2.06667	0.0248969
2.08	0.0232003
2.09333	0.0216039
2.10667	0.0201031
2.12	0.0186933
2.13333	0.01737
2.14667	0.0161288
2.16	0.0149657
2.17333	0.0138767
2.18667	0.0128577
2.2	0.0119051
2.21333	0.0110152
2.22667	0.0101846
2.24	0.00940992
2.25333	0.00868799
2.26667	0.00801575
2.28	0.00739027
2.29333	0.00680875
2.30667	0.00626853
2.32	0.00576707
2.33333	0.00530195
2.34667	0.00487088
2.36	0.00447168
2.37333	0.00410228
2.38667	0.00376071
2.4	0.00344514
2.41333	0.0031538
2.42667	0.00288505
2.44	0.00263732
2.45333	0.00240915
2.46667	0.00219916
2.48	0.00200604
2.49333	0.00182858
2.50667	0.00166564
2.52	0.00151613
2.53333	0.00137907
2.54667	0.0012535
2.56	0.00113856
2.57333	0.00103342
2.58667	0.000937325
2.6	0.000849561
2.61333	0.000769466
2.62667	0.000696427
2.64	0.000629874
2.65333	0.000569275
2.66667	0.000514141
2.68	0.000464016
2.69333	0.000418481
2.70667	0.000377145
2.72	0.000339651
2.73333	0.000305667
2.74667	0.000274888
2.76	0.000247032
2.77333	0.000221842
2.78667	0.000199078
2.8	0.000178523
2.81333	0.000159977
2.82667	0.000143256
2.84	0.000128191
2.85333	0.000114629
2.86667	0.000102428
2.88	9.14616e-05
2.89333	8.1611e-05
2.90667	7.27695e-05
2.92	6.48398e-05
2.93333	5.77331e-05
2.94667	5.13688e-05
2.96	4.56735e-05
2.97333	4.05809e-05
2.98667	3.60304e-05
3	3.19675e-05
3.01333	2.83425e-05
3.02667	2.51108e-05
3.04	2.22317e-05
3.05333	1.96687e-05
3.06667	1.73889e-05
3.08	1.53623e-05
3.09333	1.35623e-05
3.10667	1.19647e-05
3.12	1.05478e-05
3.13333	9.29209e-06
3.14667	8.18004e-06
3.16	7.19596e-06
3.17333	6.32576e-06
3.18667	5.55684e-06
3.2	4.87792e-06
3.21333	4.2789e-06
3.22667	3.75078e-06
3.24	3.2855e-06
3.25333	2.87589e-06
3.26667	2.51556e-06
3.28	2.19882e-06
3.29333	1.92059e-06
3.30667	1.67637e-06
3.32	1.46217e-06
3.33333	1.27443e-06
3.34667	1.11e-06
3.36	9.66107e-07
3.37333	8.40266e-07
3.38667	7.30298e-07
3.4	6.3427e-07
3.41333	5.50477e-07
3.42667	4.77415e-07
3.44	4.13755e-07
3.45333	3.58329e-07
3.46667	3.10107e-07
3.48	2.68184e-07
3.49333	2.31764e-07
3.50667	2.00147e-07
3.52	1.7272e-07
3.53333	1.48946e-07
3.54667	1.28353e-07
3.56	1.10529e-07
3.57333	9.51117e-08
3.58667	8.17871e-08
3.6	7.02791e-08
3.61333	6.03475e-08
3.62667	5.17825e-08
3.64	4.44016e-08
3.65333	3.80456e-08
3.66667	3.25763e-08
3.68	2.78734e-08
3.69333	2.38325e-08
3.70667	2.0363e-08
3.72	1.73862e-08
3.73333	1.4834e-08
3.74667	1.26474e-08
3.76	1.07755e-08
3.77333	9.17411e-09
3.78667	7.80516e-09
3.8	6.63577e-09
3.81333	5.63757e-09
3.82667	4.78611e-09
3.84	4.06037e-09
3.85333	3.44223e-09
3.86667	2.91612e-09
3.88	2.46866e-09
3.89333	2.08837e-09
3.90667	1.76541e-09
3.92	1.49134e-09
3.93333	1.25892e-09
3.94667	1.06196e-09
3.96	8.95184e-10
3.97333	7.54062e-10
3.98667	6.34735e-10
